campaign_name,date,country,impressions,clicks,spend,purchases,revenue,CTR,CPC,CPM,ROI
growify | 3 july 2025 | us/ca/aus | engagement,2026-03-01 00:00:00,canada,95.0,1.0,55.51,0.0,0.0,0.010526315789473684,55.51,584.3157894736843,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-08-01 00:00:00,canada,81.0,4.0,55.88,0.0,0.0,0.04938271604938271,13.97,689.8765432098766,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-01-01 00:00:00,canada,106.0,3.0,8558.68,0.0,0.0,0.02830188679245283,2852.8933333333334,80742.2641509434,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-05-01 00:00:00,canada,103.0,1.0,56.78,0.0,0.0,0.009708737864077669,56.78,551.2621359223301,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-04-01 00:00:00,canada,121.0,0.0,58.1,0.0,0.0,0.0,0.0,480.1652892561983,-1.0
growify | tof | messaging | uae,2026-10-01 00:00:00,canada,10730.0,2.0,59.18,0.0,0.0,0.0001863932898415657,29.59,5.51537744641193,-1.0
growify | retarget | messaging | us+can,2026-05-01 00:00:00,unknown_country,122.0,4.0,60.79,0.0,0.0,0.03278688524590164,15.1975,498.27868852459017,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-07-01 00:00:00,canada,94.0,1.0,60.86,0.0,0.0,0.010638297872340425,60.86,647.4468085106383,-1.0
growify | retarget | messaging | us+can,2026-09-01 00:00:00,canada,94.0,3.0,-61.03,0.0,0.0,0.031914893617021274,-20.343333333333334,-649.2553191489362,0.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-02-01 00:00:00,canada,146.0,1.0,63.67,0.0,0.0,0.00684931506849315,63.67,436.09589041095893,-1.0
growify | tof | messaging | uae,2026-08-01 00:00:00,canada,103.0,4.0,63.91,0.0,0.0,0.038834951456310676,15.9775,620.4854368932039,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-09-01 00:00:00,canada,71.0,2.0,67.96,0.0,0.0,0.028169014084507043,33.98,957.1830985915492,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-05-01 00:00:00,canada,149.0,-3.0,69.01,0.0,0.0,-0.020134228187919462,0.0,463.1543624161074,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-08-01 00:00:00,canada,45.0,2.0,69.32,0.0,0.0,0.044444444444444446,34.66,1540.4444444444443,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-08-01 00:00:00,canada,67.0,3.0,69.51,0.0,0.0,0.04477611940298507,23.17,1037.4626865671644,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-10-01 00:00:00,canada,0.0,-4.0,69.87,0.0,0.0,0.0,0.0,0.0,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-11-01 00:00:00,canada,103.0,3.0,70.36,0.0,0.0,0.02912621359223301,23.453333333333333,683.1067961165048,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-03-01 00:00:00,canada,15370.0,5.0,71.84,0.0,0.0,0.00032530904359141186,14.368,4.674040338321405,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-09-01 00:00:00,canada,79.0,5.0,74.816607,0.0,0.0,0.06329113924050633,14.963321400000002,947.0456582278481,-1.0
unknown_campaign,2026-05-01 00:00:00,canada,84.0,2.0,75.97,0.0,0.0,0.023809523809523808,37.985,904.4047619047619,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-07-01 00:00:00,canada,91.0,3.0,76.39,0.0,0.0,0.03296703296703297,25.463333333333335,839.4505494505494,-1.0
growify | retarget | messaging | us+can,2026-01-01 00:00:00,canada,74.0,5.0,76.98,0.0,0.0,0.06756756756756757,15.396,1040.2702702702704,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-12-01 00:00:00,canada,50.0,100.0,77.53,0.0,0.0,2.0,0.7753,1550.6,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-09-01 00:00:00,canada,-129.0,8.0,78.56,0.0,0.0,-0.06201550387596899,9.82,0.0,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-06-01 00:00:00,canada,158.0,900.0,80.76,0.0,0.0,5.69620253164557,0.08973333333333335,511.1392405063292,-1.0
growify | tof | messaging | uae,2026-07-01 00:00:00,canada,-18705.0,6.0,12254.298696,0.0,0.0,-0.00032076984763432237,2042.383116,0.0,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-05-01 00:00:00,canada,113.0,9.0,82.19,0.0,0.0,0.07964601769911504,9.132222222222222,727.3451327433628,-1.0
growify | retarget | messaging | us+can,2026-09-01 00:00:00,canada,21170.0,3.0,82.94,0.0,0.0,0.00014170996693434106,27.646666666666665,3.917808219178082,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-09-01 00:00:00,canada,84.0,1.0,12594.91,0.0,0.0,0.011904761904761904,12594.91,149939.40476190476,-1.0
unknown_campaign,2026-08-01 00:00:00,canada,0.0,0.0,86.46,0.0,0.0,,0.0,0.0,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-12-01 00:00:00,canada,96.0,2.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0
unknown_campaign,2026-07-01 00:00:00,canada,114.0,6.0,90.2,0.0,0.0,0.05263157894736842,15.033333333333333,791.2280701754386,-1.0
growify | retarget | messaging | us+can,2026-03-01 00:00:00,canada,177.0,7.0,90.59,0.0,0.0,0.03954802259887006,12.941428571428572,511.8079096045198,-1.0
growify | tof | messaging | uae,2026-02-01 00:00:00,canada,128.0,2.0,91.25,0.0,0.0,0.015625,45.625,712.890625,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-01-01 00:00:00,canada,138.0,2.0,91.68,0.0,0.0,0.014492753623188406,45.84,664.3478260869565,-1.0
growify | tof | messaging | uae,2026-05-01 00:00:00,canada,177.0,8.0,92.36,0.0,0.0,0.04519774011299435,11.545,521.8079096045198,-1.0
growify | retarget | messaging | us+can,2026-01-01 00:00:00,canada,0.0,4.0,92.58,0.0,0.0,0.0,23.145,0.0,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-04-01 00:00:00,canada,91.0,0.0,93.3,0.0,0.0,0.0,0.0,1025.2747252747251,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-11-01 00:00:00,canada,119.0,5.0,94.31,0.0,0.0,0.04201680672268908,18.862000000000002,792.5210084033614,-1.0
growify | tof | messaging | uae,2026-03-01 00:00:00,canada,-117.0,3.0,95.85,0.0,0.0,-0.02564102564102564,31.95,0.0,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-02-01 00:00:00,canada,24940.0,5.0,97.03,0.0,0.0,0.00020048115477145148,19.406,3.8905372894947874,-1.0
growify | retarget | messaging | us+can,2026-04-01 00:00:00,canada,152.0,5.0,14823.67,0.0,0.0,0.03289473684210526,2964.734,97524.1447368421,-1.0
growify | tof | messaging | uae,2026-04-01 00:00:00,canada,173.0,7.0,101.61,0.0,0.0,0.04046242774566474,14.515714285714285,587.3410404624277,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-04-01 00:00:00,canada,134.0,6.0,15355.19,0.0,0.0,0.04477611940298507,2559.1983333333333,114590.97014925373,-1.0
unknown_campaign,2026-02-01 00:00:00,canada,149.0,300.0,101.96,0.0,0.0,2.0134228187919465,0.33986666666666665,684.2953020134228,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-08-01 00:00:00,canada,117.0,0.0,104.079118,0.0,0.0,0.0,0.0,889.565111111111,-1.0
growify | retarget | messaging | us+can,2026-08-01 00:00:00,canada,160.0,600.0,105.54,0.0,0.0,3.75,0.1759,659.625,-1.0
growify | tof | messaging | uae,2026-01-01 00:00:00,canada,151.0,8.0,16218.91,0.0,0.0,0.052980132450331126,2027.36375,107410.0,-1.0
growify | tof | messaging | uae,2026-06-01 00:00:00,canada,155.0,14.0,0.0,0.0,0.0,0.09032258064516129,0.0,0.0,0.0
growify | retarget | conversion | aus+can+uk+usa,2026-11-01 00:00:00,canada,95.0,2.0,117.54,0.0,0.0,0.021052631578947368,58.77,1237.2631578947369,-1.0
unknown_campaign,2026-06-01 00:00:00,canada,35090.0,0.0,122.31,0.0,0.0,0.0,0.0,3.4856084354516956,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-06-01 00:00:00,canada,75.0,1.0,123.93,0.0,0.0,0.013333333333333334,123.93,1652.4,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-06-01 00:00:00,canada,149.0,500.0,124.89,0.0,0.0,3.3557046979865772,0.24978,838.1879194630873,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-12-01 00:00:00,canada,88.0,0.0,19078.85,0.0,0.0,0.0,0.0,216805.11363636362,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-09-01 00:00:00,canada,121.0,9.0,129.949999,0.0,0.0,0.0743801652892562,14.438888777777777,1073.9669338842975,-1.0
growify | tof | messaging | uae,2026-09-01 00:00:00,canada,198.0,11.0,135.53,0.0,0.0,0.05555555555555555,12.32090909090909,684.4949494949495,-1.0
growify | retarget | messaging | us+can,2026-02-01 00:00:00,canada,376.0,15.0,139.644269,0.0,0.0,0.0398936170212766,9.309617933333334,371.3943324468085,-1.0
growify | retarget | messaging | us+can,2026-12-01 00:00:00,canada,229.0,6.0,140.63,0.0,0.0,0.026200873362445413,23.438333333333333,614.1048034934497,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-12-01 00:00:00,canada,182.0,10.0,146.28,0.0,0.0,0.054945054945054944,14.628,803.7362637362637,-1.0
growify | retarget | messaging | us+can,2026-05-01 00:00:00,canada,41180.0,15.0,146.78,0.0,0.0,0.0003642544924720738,9.785333333333334,3.5643516270033997,-1.0
growify | tof | messaging | uae,2026-10-01 00:00:00,canada,182.0,7.0,155.45,0.0,0.0,0.038461538461538464,22.207142857142856,854.1208791208791,-1.0
growify | tof | messaging | uae,2026-12-01 00:00:00,canada,194.0,16.0,157.49,0.0,0.0,0.08247422680412371,9.843125,811.8041237113403,-1.0
growify | tof | messaging | uae,2026-09-01 00:00:00,canada,303.0,11.0,164.29,0.0,0.0,0.036303630363036306,14.935454545454546,542.2112211221122,-1.0
growify | retarget | messaging | us+can,2026-07-01 00:00:00,canada,40310.0,15.0,167.63,0.0,0.0,0.00037211610022326965,11.175333333333333,4.1585214586951125,-1.0
growify | retarget | messaging | us+can,2026-01-01 00:00:00,canada,345.0,11.0,169.59,0.0,0.0,0.03188405797101449,15.417272727272728,491.5652173913044,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-08-01 00:00:00,canada,204.0,7.0,170.016089,0.0,0.0,0.03431372549019608,24.288012714285713,833.4122009803922,-1.0
growify | retarget | messaging | us+can,2026-11-01 00:00:00,canada,299.0,18.0,171.71,0.0,0.0,0.06020066889632107,9.539444444444445,574.2809364548496,-1.0
growify | retarget | messaging | us+can,2026-08-01 00:00:00,canada,333.0,25.0,172.94,0.0,0.0,0.07507507507507508,6.9176,519.3393393393393,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-03-01 00:00:00,canada,238.0,10.0,181.43,0.0,0.0,0.04201680672268908,18.143,762.3109243697479,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-05-01 00:00:00,canada,330.0,8.0,181.61,0.0,0.0,0.024242424242424242,22.70125,550.3333333333334,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-07-01 00:00:00,unknown_country,235.0,3.0,181.94,0.0,0.0,0.01276595744680851,60.64666666666667,774.2127659574468,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-04-01 00:00:00,canada,-372.0,10.0,186.89,0.0,0.0,-0.026881720430107527,18.689,0.0,-1.0
growify | retarget | messaging | us+can,2026-09-01 00:00:00,canada,385.0,18.0,189.49,0.0,0.0,0.046753246753246755,10.527222222222223,492.18181818181824,-1.0
growify | retarget | messaging | us+can,2026-04-01 00:00:00,canada,413.0,0.0,192.24,0.0,0.0,0.0,0.0,465.4721549636804,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-12-01 00:00:00,canada,207.0,6.0,192.78,0.0,0.0,0.028985507246376812,32.13,931.304347826087,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-01-01 00:00:00,canada,243.0,15.0,194.84,0.0,0.0,0.06172839506172839,12.989333333333333,801.8106995884774,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-02-01 00:00:00,canada,260.0,14.0,200.62,0.0,0.0,0.05384615384615385,14.33,771.6153846153846,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-03-01 00:00:00,canada,303.0,7.0,203.959817,0.0,0.0,0.0231023102310231,29.137116714285714,673.134709570957,-1.0
growify | retarget | messaging | us+can,2026-03-01 00:00:00,canada,306.0,0.0,204.61,0.0,0.0,0.0,0.0,668.6601307189543,-1.0
growify | tof | messaging | uae,2026-08-01 00:00:00,canada,361.0,19.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-05-01 00:00:00,canada,274.0,0.0,217.31,0.0,0.0,0.0,0.0,793.1021897810218,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-07-01 00:00:00,canada,272.0,14.0,34548.8,0.0,0.0,0.051470588235294115,2467.7714285714287,127017.64705882354,-1.0
unknown_campaign,2026-03-01 00:00:00,canada,392.0,27.0,243.74,0.0,0.0,0.06887755102040816,9.027407407407408,621.7857142857142,-1.0
unknown_campaign,2026-05-01 00:00:00,canada,579.0,0.0,248.56,0.0,0.0,0.0,0.0,429.29188255613127,-1.0
growify | retarget | messaging | us+can,2026-06-01 00:00:00,canada,488.0,1600.0,252.68,0.0,0.0,3.278688524590164,0.157925,517.7868852459017,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-01-01 00:00:00,canada,380.0,0.0,258.54,0.0,0.0,0.0,0.0,680.3684210526317,-1.0
unknown_campaign,2026-11-01 00:00:00,canada,517.0,27.0,0.0,0.0,0.0,0.05222437137330754,0.0,0.0,0.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-11-01 00:00:00,canada,260.0,9.0,264.55,0.0,0.0,0.03461538461538462,29.394444444444446,1017.5000000000001,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-08-01 00:00:00,canada,317.0,24.0,274.3,0.0,0.0,0.07570977917981073,11.429166666666667,865.2996845425868,-1.0
growify | tof | conversion | us+can,2026-10-01 00:00:00,canada,299.0,19.0,0.0,0.0,0.0,0.06354515050167224,0.0,0.0,0.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-11-01 00:00:00,canada,63945.0,26.0,41737.91,0.0,0.0,0.0004065994213777465,1605.3042307692308,652.7157713660177,-1.0
growify | retarget | messaging | us+can,2026-12-01 00:00:00,canada,70325.0,19.0,0.0,0.0,0.0,0.00027017419125488804,0.0,0.0,0.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-04-01 00:00:00,canada,331.0,22.0,0.0,0.0,0.0,0.06646525679758308,0.0,0.0,0.0
growify | retarget | messaging | us+can,2026-10-01 00:00:00,canada,565.0,2100.0,43205.63,0.0,0.0,3.7168141592920354,20.574109523809522,76470.14159292035,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-12-01 00:00:00,canada,288.0,18.0,292.64,0.0,0.0,0.0625,16.257777777777775,1016.111111111111,-1.0
growify | tof | messaging | uae,2026-06-01 00:00:00,canada,531.0,20.0,301.37,0.0,0.0,0.03766478342749529,15.0685,567.5517890772128,-1.0
growify | tof | messaging | uae,2026-02-01 00:00:00,unknown_country,562.0,17.0,307.9,0.0,0.0,0.030249110320284697,18.11176470588235,547.864768683274,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-02-01 00:00:00,canada,89030.0,2200.0,46858.32,0.0,0.0,0.024710771650005615,21.299236363636364,526.3205661013142,-1.0
growify | tof | messaging | uae,2026-07-01 00:00:00,canada,-522.0,23.0,311.98,0.0,0.0,-0.044061302681992334,13.564347826086957,0.0,-1.0
growify | retarget | messaging | us+can,2026-11-01 00:00:00,canada,595.0,0.0,318.190118,0.0,0.0,0.0,0.0,534.7733075630252,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-08-01 00:00:00,canada,429.0,26.0,319.52,0.0,0.0,0.06060606060606061,12.289230769230768,744.8018648018647,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-03-01 00:00:00,canada,488.0,30.0,0.0,0.0,0.0,0.06147540983606557,0.0,0.0,0.0
growify | tof | messaging | uae,2026-03-01 00:00:00,canada,81635.0,11.0,321.34,0.0,0.0,0.0001347461260488761,29.21272727272727,3.936301831322349,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-07-01 00:00:00,canada,490.0,27.0,327.35,0.0,0.0,0.05510204081632653,12.124074074074075,668.061224489796,-1.0
nan,2026-07-01 00:00:00,canada,584.0,31.0,328.43,0.0,0.0,0.053082191780821915,10.59451612903226,562.3801369863014,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-01-01 00:00:00,canada,646.0,1800.0,50121.43,0.0,0.0,2.7863777089783284,27.84523888888889,77587.35294117648,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-01-01 00:00:00,canada,448.0,0.0,337.48,0.0,0.0,0.0,0.0,753.3035714285716,-1.0
growify | tof | messaging | uae,2026-01-01 00:00:00,unknown_country,607.0,2000.0,341.24,0.0,0.0,3.2948929159802307,0.17062,562.174629324547,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-05-01 00:00:00,canada,-57420.0,19.0,342.99,0.0,0.0,-0.0003308951584813654,18.052105263157895,0.0,-1.0
growify | tof | messaging | uae,2026-04-01 00:00:00,canada,751.0,23.0,350.83,0.0,0.0,0.03062583222370173,15.253478260869565,467.15046604527294,-1.0
growify | tof | messaging | uae,2026-01-01 00:00:00,canada,640.0,16.0,352.28,0.0,0.0,0.025,22.0175,550.4374999999999,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-01-01 00:00:00,canada,608.0,0.0,352.42,0.0,0.0,0.0,0.0,579.6381578947369,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-06-01 00:00:00,canada,-630.0,2200.0,355.12,0.0,0.0,-3.492063492063492,0.16141818181818182,0.0,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-08-01 00:00:00,canada,371.0,3400.0,361.868445,0.0,0.0,9.164420485175203,0.10643189558823529,975.3866442048518,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-10-01 00:00:00,canada,379.0,16.0,362.44,0.0,0.0,0.04221635883905013,22.6525,956.3060686015831,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-07-01 00:00:00,canada,366.0,18.0,363.29,0.0,0.0,0.04918032786885246,20.18277777777778,992.5956284153006,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-12-01 00:00:00,unknown_country,391.0,2600.0,365.6,0.0,0.0,6.649616368286445,0.14061538461538461,935.0383631713556,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-12-01 00:00:00,canada,67570.0,23.0,370.86,0.0,0.0,0.00034038774604114254,16.124347826086957,5.488530412905136,-1.0
growify | tof | messaging | uae,2026-12-01 00:00:00,canada,514.0,25.0,0.0,0.0,0.0,0.048638132295719845,0.0,0.0,0.0
growify | retarget | conversion | aus+can+uk+usa,2026-09-01 00:00:00,unknown_country,421.0,32.0,375.79,0.0,0.0,0.07600950118764846,11.7434375,892.6128266033254,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-05-01 00:00:00,canada,930.0,31.0,386.92,0.0,0.0,0.03333333333333333,12.481290322580646,416.0430107526882,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-02-01 00:00:00,canada,532.0,37.0,0.0,0.0,0.0,0.06954887218045112,0.0,0.0,0.0
growify | retarget | conversion | aus+can+uk+usa,2026-06-01 00:00:00,canada,250.0,31.0,389.29,0.0,0.0,0.124,12.557741935483872,1557.16,-1.0
growify | tof | messaging | uae,2026-08-01 00:00:00,canada,-653.0,28.0,59983.24,0.0,0.0,-0.042879019908116385,2142.2585714285715,0.0,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-10-01 00:00:00,canada,462.0,19.0,0.0,0.0,0.0,0.04112554112554113,0.0,0.0,0.0
growify | tof | messaging | uae,2026-05-01 00:00:00,unknown_country,984.0,3200.0,418.16,0.0,0.0,3.252032520325203,0.130675,424.959349593496,-1.0
growify | tof | messaging | uae,2026-06-01 00:00:00,canada,689.0,21.0,425.1,1.0,110500.0,0.030478955007256895,20.242857142857144,616.9811320754718,258.9388379204893
growify | tof | messaging | uae,2026-02-01 00:00:00,canada,720.0,2200.0,434.11,0.0,0.0,3.0555555555555554,0.1973227272727273,602.9305555555555,-1.0
growify | tof | messaging | uae,2026-03-01 00:00:00,canada,655.0,26.0,445.08,0.0,0.0,0.03969465648854962,17.11846153846154,679.5114503816794,-1.0
growify | tof | messaging | uae,2026-05-01 00:00:00,canada,0.0,25.0,453.97,0.0,0.0,0.0,18.1588,0.0,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-03-01 00:00:00,canada,823.0,26.0,456.162964,0.0,0.0,0.031591737545565005,17.544729384615383,554.2684860267315,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-02-01 00:00:00,canada,0.0,27.0,464.48,0.0,0.0,0.0,17.202962962962964,0.0,-1.0
unknown_campaign,2026-09-01 00:00:00,canada,735.0,38.0,467.91,0.0,0.0,0.05170068027210884,12.313421052631579,636.6122448979592,-1.0
growify | tof | conversion | us+can,2026-07-01 00:00:00,canada,531.0,30.0,471.79,0.0,0.0,0.05649717514124294,15.726333333333335,888.4934086629003,-1.0
growify | retarget | conversion | aus+can+uk+usa,2026-11-01 00:00:00,canada,480.0,35.0,485.07,0.0,0.0,0.07291666666666667,13.859142857142857,1010.5625,-1.0
growify | tof | messaging | uae,2026-07-01 00:00:00,canada,108605.0,30.0,488.98,0.0,0.0,0.0002762303761336955,16.299333333333333,4.502370977395148,-1.0
unknown_campaign,2026-04-01 00:00:00,unknown_country,843.0,22.0,506.07,0.0,0.0,0.02609727164887307,23.00318181818182,600.3202846975089,-1.0
growify | tof | conversion | us+can,2026-09-01 00:00:00,canada,83085.0,28.0,518.78,0.0,0.0,0.0003370042727327436,18.52785714285714,6.24396702172474,-1.0
growify | tof | messaging | uae,2026-12-01 00:00:00,canada,-725.0,32.0,0.0,0.0,0.0,-0.044137931034482755,0.0,0.0,0.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-05-01 00:00:00,canada,1208.0,32.0,552.21,0.0,0.0,0.026490066225165563,17.2565625,457.1274834437086,-1.0
growify | tof | messaging | uae,2026-10-01 00:00:00,canada,1034.0,37.0,554.03,0.0,0.0,0.035783365570599614,14.973783783783784,535.8123791102514,-1.0
unknown_campaign,2026-04-01 00:00:00,canada,1077.0,43.0,559.278175,0.0,0.0,0.039925719591457756,13.006469186046512,519.2926415970288,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-12-01 00:00:00,canada,1002.0,34.0,568.469362,0.0,0.0,0.033932135728542916,16.71968711764706,567.3346926147706,-1.0
growify | tof | conversion | us+can,2026-02-01 00:00:00,canada,1069.0,61.0,575.72,0.0,0.0,0.05706267539756782,9.438032786885246,538.5594013096352,-1.0
growify | tof | conversion | us+can,2026-03-01 00:00:00,canada,1097.0,54.0,576.2,0.0,0.0,0.049225159525979945,10.670370370370371,525.2506836827713,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-06-01 00:00:00,canada,1250.0,42.0,635.75,0.0,0.0,0.0336,15.136904761904763,508.6000000000001,-1.0
growify | tof | conversion | us+can,2026-12-01 00:00:00,canada,761.0,40.0,640.32,0.0,0.0,0.052562417871222074,16.008000000000003,841.419185282523,-1.0
growify | tof | messaging | uae,2026-11-01 00:00:00,canada,1004.0,49.0,673.99,0.0,0.0,0.04880478087649402,13.754897959183674,671.3047808764941,-1.0
growify | tof | conversion | us+can,2026-07-01 00:00:00,canada,695.0,33.0,674.37,0.0,0.0,0.04748201438848921,20.435454545454547,970.31654676259,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-08-01 00:00:00,canada,1062.0,54.0,678.59,0.0,0.0,0.05084745762711865,12.566481481481482,638.9736346516007,-1.0
growify | 3 july 2025 | us/ca/aus | engagement,2026-11-01 00:00:00,canada,1156.0,33.0,696.67,0.0,0.0,0.028546712802768166,21.11121212121212,602.6557093425605,-1.0
growify | tof | conversion | us+can,2026-11-01 00:00:00,canada,122090.0,40.0,730.88,0.0,0.0,0.00032762716029158815,18.272,5.9864034728479,-1.0
growify | tof | conversion | us+can,2026-05-01 00:00:00,canada,1030.0,66.0,747.4,0.0,0.0,0.06407766990291262,11.324242424242424,725.6310679611651,-1.0
growify | tof | conversion | us+can,2026-01-01 00:00:00,unknown_country,0.0,52.0,747.94,0.0,0.0,0.0,14.383461538461539,0.0,-1.0
growify | tof | conversion | us+can,2026-04-01 00:00:00,canada,149350.0,54.0,752.06,0.0,0.0,0.0003615667894208236,13.927037037037037,5.03555406762638,-1.0
growify | tof | conversion | us+can,2026-08-01 00:00:00,canada,0.0,57.0,-759.67,0.0,0.0,0.0,-13.327543859649122,0.0,0.0
growify | tof | conversion | us+can,2026-08-01 00:00:00,canada,803.0,44.0,116111.45,0.0,0.0,0.0547945205479452,2638.8965909090907,144597.07347447073,-1.0
growify | tof | conversion | us+can,2026-01-01 00:00:00,canada,1399.0,8000.0,134329.6,0.0,0.0,5.718370264474625,16.7912,96018.29878484632,-1.0
unknown_campaign,2026-06-01 00:00:00,canada,601.0,0.0,945.0,0.0,0.0,0.0,0.0,1572.3793677204658,-1.0
growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,2026-06-01 00:00:00,canada,218.0,1400.0,996.42,0.0,0.0,6.422018348623853,0.7117285714285714,4570.733944954128,-1.0
growify | tof | conversion | us+can,2026-02-01 00:00:00,canada,1636.0,0.0,1007.27,0.0,0.0,0.0,0.0,615.6907090464547,-1.0
growify | tof | conversion | us+can,2026-12-01 00:00:00,canada,-1361.0,84.0,1039.109999,0.0,0.0,-0.06171932402645114,12.370357130952382,0.0,-1.0
growify | tof | conversion | us+can,2026-03-01 00:00:00,canada,1784.0,82.0,1058.28,0.0,0.0,0.04596412556053812,12.905853658536586,593.2062780269058,-1.0
unknown_campaign,2026-11-01 00:00:00,canada,1301.0,-100.0,1078.16,0.0,0.0,-0.07686395080707148,0.0,828.7163720215219,-1.0
growify | tof | conversion | us+can,2026-04-01 00:00:00,canada,-250705.0,97.0,1094.28,82.0,50000.0,-0.00038690891685447037,11.281237113402062,0.0,44.692144606499255
growify | tof | conversion | us+can,2026-05-01 00:00:00,canada,1629.0,80.0,1094.32,0.0,0.0,0.04910988336402701,13.678999999999998,671.7740945365255,-1.0
